Exterior1st_WdSdng,HouseStyle_SLvl,BsmtFinType1,TotalExtraPoints,Neighborhood_BrkSide,LotAreaMultSlope^3,MSSubClass_50,LotAreaMultSlope^2,YearBuilt,HalfBath,Neighborhood_Somerst,GarageFinish,MiscFeature_Othr,ExterCond,Foundation_BrkTil,GarageType_NA,BsmtQual,MoSold_11,TotalPoints^2_GarageArea_x_Car,MoSold_2,Exterior2nd_HdBoard,YearRemodAdd,Exterior1st_Plywood,Heating_Grav,MoSold_5,Neighborhood_NoRidge,ConstructArea_TotalPoints_LotAreaMultSlope,ConstructArea_GarageArea_x_Car^2,Exterior1st_BrkComm,GarageArea_x_Car^2,MSSubClass_40,BsmtExposure,GarageArea_x_Car,GarageArea_x_Car^3,TotalPoints^2_LotAreaMultSlope,TotalPoints_LotAreaMultSlope,Exterior1st_BrkFace,Neighborhood_SWISU,ConstructArea_GarageArea_x_Car,ConstructArea_LotAreaMultSlope,Neighborhood_Timber,HouseStyle_SFoyer,MoSold_8,MoSold_9,Exterior1st_Stucco,LotShape,TotRmsAbvGrd,MSZoning_RM,BsmtFinType2,MoSold_4,ConstructArea_TotalPoints^2,ConstructArea^2,LandContour_Lvl,SaleType_WD,GarageType_Detchd,BedroomAbvGr,Alley_NA,Condition2_Artery,EnclosedPorch,Remod,MoSold_12,MoSold_6,Neighborhood_SawyerW,TotBathrooms,MoSold_1,Condition1_Feedr,MSSubClass_80,Condition1_RRAe,Neighborhood_StoneBr,BsmtCond,TotalPoints_GarageArea_x_Car^2,LotAreaMultSlope_GarageArea_x_Car,HouseStyle_15Fin,Exterior2nd_Stone,Neighborhood_Gilbert,Neighborhood_BrDale,RoofMatl_WdShake,Exterior1st_HdBoard,ConstructArea_TotalPoints,MSSubClass_85,Condition1_Artery,SaleType_ConLD,HeatingQC,Foundation_Slab,LotAreaMultSlope,LotConfig_FR2,YrSold,MoSold_7,ConstructArea_LotAreaMultSlope_GarageArea_x_Car,Neighborhood_Sawyer,Exterior2nd_MetalSd,Neighborhood_Blmngtn,Fence,MSSubClass_60,TotalPoints_LotAreaMultSlope_GarageArea_x_Car,GarageType_BuiltIn,Exterior1st_CemntBd,Neighborhood_Edwards,CentralAir,MSSubClass_20,TotalPoints^2,Exterior1st_AsbShng,Neighborhood_NAmes,RoofStyle_Mansard,Exterior1st_WdShing,Garage_Newest,MSSubClass_190,LotFrontage,Heating_GasA,Neighborhood_OldTown,GarageType_CarPort,ConstructArea^3,Neighborhood_NridgHt,ConstructArea_TotalPoints_GarageArea_x_Car,MSSubClass_160,Street,Neighborhood_CollgCr,RoofStyle_Shed,ExterQual,TotalPoints,LotConfig_Inside,Neighborhood_NPkVill,SaleCondition_Family,MSSubClass_30,Exterior2nd_Plywood,MSSubClass_120,MiscFeature_Shed,Condition1_RRAn,Exterior2nd_BrkFace,Neighborhood_MeadowV,Condition1_Norm,RoofMatl_WdShngl,GarageYrBlt,ConstructArea^2_TotalPoints,MSSubClass_75,Neighborhood_Blueste,HouseStyle_15Unf,RoofStyle_Gambrel,BsmtFullBath,Exterior2nd_CmentBd,ConstructArea^2_GarageArea_x_Car,MasVnrArea,MSZoning_FV,FullBath,ConstructArea_LotAreaMultSlope^2,SaleCondition_Alloca,KitchenAbvGr,OverallCond,MiscFeature_Pool,Heating_GasW,RoofStyle_Hip,LandSlope,IsNew,Exterior2nd_WdSdng,ConstructArea^2_LotAreaMultSlope,OpenPorchSF,Neighborhood_Mitchel,TotalPoints_GarageArea_x_Car,Neighborhood_Veenker,TotalPoints^3,Condition2_Feedr,MSSubClass_70,Exterior1st_AsphShn,LotAreaMultSlope^2_GarageArea_x_Car,MSSubClass_180,Fireplaces,RoofMatl_CompShg,MasVnrType_BrkFace,MasVnrType_Stone,MoSold_3,Functional,Neighborhood_Crawfor,SaleCondition_AdjLand,Alley_Pave,RoofMatl_TarGrv,ConstructArea,Electrical_FuseF,Exterior2nd_AsbShng,SaleCondition_Abnorml,LotAreaMultSlope_GarageArea_x_Car^2,GarageType_Basment,Neighborhood_IDOTRR,Foundation_PConc,Neighborhood_ClearCr,LotConfig_CulDSac,TotalPoints_LotAreaMultSlope^2,BsmtHalfBath,Electrical_FuseA,KitchenQual,PavedDrive
1,0,6,18,0,718664.6782971072,0,8023.260013386537,15,1,0,3,0,1.2694949686613841,0,0,17.47438098929469,0,2087304.2041775896,0,0,15,0,0,0,1,452343.0744528779,254015.60854002088,0,7746.198331705925,0,0.981393149728062,88.01248963474403,681762.2003779392,2124305.0184160937,13794.188431273335,0,0,2886.131384241005,2937.2926912524545,0,0,0,0,0,1527.607848369242,2.348422074208831,0,0.5219225197025384,0,777702.0306176996,1075.3345073810497,1,1,0,4,1,0,0,0,0,0,0,4.5,0,0,0,0,0,28.17662001269313,1192914.5430827125,7883.51211900747,0,0,0,0,0,0,5050.013185829219,0,0,0,5,0,89.57265215112555,0,4,1,258518.44254306602,0,0,0,0.184581902784823,1,1214060.8663271503,0,0,0,1,0,23716.0,0,0,0,0,0,0,33.910390115577975,1,0,0,35262.684684749795,0,444464.2331731148,0,1,0,0,0.6430468894253654,154,0,0,0,0,0,0,0,0,0,0,1,0,15.0,165601.51413668165,0,0,0,0,1,0,94642.86718475721,0.0,0,1,263101.0964995995,0,0.4293088365812357,5,1,0,1,3,0,0,96320.56377574473,4.56432829132723,0,13553.923403750581,0,3652264.0,0,0,0,706147.0887650388,0,0.8409095138268773,1,0,0,0,7,0,0,0,0,32.792293414475445,0,0,1,693847.5286595239,0,0,1,0,0,1235582.0420615268,0,0,5,3
0,0,3,12,0,501334.61821785156,0,6310.810358892721,91,0,0,1,0,1.2694949686613841,1,0,7.491996739183874,0,295094.6971441797,0,0,61,0,0,0,0,131196.19041089807,114836.9878368196,0,4589.306553862734,0,0.5799486500563561,67.74442083199719,310899.91451191984,346043.29282050044,5243.080194250007,0,0,1695.1504851094624,1987.8210668317888,0,0,0,0,1,6746.369639008826,1.76403962430243,0,0.5219225197025384,0,108999.02047209111,626.1371153662079,1,1,1,2,0,0,0,1,0,1,0,2.0,0,0,0,0,0,28.17662001269313,302894.23255494045,5381.658047502759,0,0,0,0,0,0,1651.5003101831987,0,0,0,5,0,79.44060900378798,0,5,0,134663.78689016233,0,0,0,0.18029043451860408,0,355189.43113518204,0,0,0,1,0,4356.0,0,0,0,0,0,0,18.144702433472695,1,1,0,15667.661215825845,0,111879.9320172245,0,1,0,0,0.6150612904023813,66,1,0,0,1,0,0,0,0,0,0,1,0,41.0,41325.04961416972,0,0,0,0,1,0,42417.29624190117,0.0,0,1,157913.71613967686,0,0.4293088365812357,6,0,0,1,3,0,0,49740.71376456661,0.0,0,4471.131774911814,0,287496.0,0,0,0,427522.1927437557,0,0.5837938020783031,1,0,0,0,7,0,0,0,0,25.02273197247271,0,0,0,364577.3075439311,0,0,0,0,0,416513.48368691956,0,0,3,3
0,0,3,10,0,1064941.7385731009,0,10428.389232252814,48,1,0,2,0,1.2694949686613841,0,0,7.491996739183874,0,410927.3428226866,0,0,48,0,0,1,0,187041.31149234783,266558.3057084671,0,9459.684525293305,0,1.08222408123753,97.26090954383115,920057.5209277314,431454.8244474535,6637.7665299608225,0,0,2740.6519942972686,2877.5586383438126,1,0,0,0,0,6746.369639008826,1.76403962430243,0,0.5219225197025384,0,119053.53065496171,794.0194341325252,1,1,0,3,1,0,0,0,0,0,0,2.5,0,0,0,0,0,28.17662001269313,614879.4941440648,9932.234000670607,0,0,0,0,0,0,1831.5927793071032,0,0,0,4,0,102.11948507632034,0,4,0,279873.97043102747,0,1,0,0.18029043451860408,0,645595.2100435895,0,0,0,1,1,4225.0,0,0,0,0,0,0,16.116738054427643,1,0,0,22374.157879794544,0,178142.37962932244,0,0,0,0,0.6150612904023813,65,1,0,0,0,0,0,0,0,0,0,1,0,48.0,51611.263218614135,0,0,0,0,1,0,77227.05235920753,2.896464175393524,0,1,293854.8064245877,0,0.4293088365812357,4,0,0,1,2,0,0,81084.85575420473,5.895892695116592,0,6321.9591203490245,0,274625.0,0,0,0,1014274.6218060036,0,0.8409095138268773,1,1,0,0,7,0,0,0,0,28.17835045087851,0,0,0,966018.1127073882,0,0,0,0,0,677845.3000964329,0,0,3,3
0,0,4,7,0,453056.3841238413,1,5898.861095835768,87,0,0,1,0,1.4534659534691703,1,0,7.491996739183874,0,144005.62527075937,0,0,61,0,0,0,0,116400.90781655785,29270.579929294807,0,1236.0584801210384,0,0.5799486500563561,35.157623357118986,43456.878491468415,314589.3621196263,4915.458783119161,0,0,832.5528614939177,1818.7641846337165,0,0,0,0,0,6746.369639008826,2.0421678680039674,0,0.5219225197025384,0,96995.64973548123,560.7698004012203,1,1,0,4,1,0,1,1,0,0,0,2.0,0,0,0,0,0,28.17662001269313,79107.74272774646,2700.2476331929047,1,0,0,0,0,0,1515.5570271168942,0,0,0,4,0,76.80404348623689,0,5,0,63943.42617876982,0,0,0,0.18029043451860408,0,172815.8485243459,0,0,1,1,0,4096.0,1,0,0,0,0,0,18.144702433472695,1,0,0,13279.353306140745,0,53283.38313561073,0,1,0,0,0.6150612904023813,64,1,0,0,0,0,0,0,0,0,0,1,0,46.0,35889.2672256781,0,0,0,0,1,0,19715.333432552896,0.0,0,1,139688.44352781813,0,0.4293088365812357,7,0,0,0,3,0,0,43069.38813578371,0.0,0,2250.087894855615,0,262144.0,0,0,0,207389.9366433561,0,0.0,1,0,0,1,7,0,0,0,0,23.680578548701472,0,1,0,94934.28925874812,0,0,0,0,0,377527.1101334891,0,0,3,3
0,0,4,6,0,331243.431388753,0,4787.383110091271,111,0,0,1,0,1.2694949686613841,0,0,3.996789958006408,0,91247.4857777534,0,1,41,0,0,0,0,72536.42898350197,66788.61554890215,0,2675.744565266436,0,0.8324705811413684,51.72759964725249,138409.84363041387,122052.77905127178,2906.018548839804,0,0,1291.1601544312064,1727.0578329405232,0,0,1,0,0,1527.607848369242,2.0421678680039674,0,0.5219225197025384,0,44030.77908018922,623.0394956346727,0,1,0,3,1,1,0,1,0,0,0,3.0,0,0,0,0,0,28.17662001269313,112381.27174119031,3579.080096711311,0,0,0,0,0,1,1048.3518828616482,0,1,0,3,0,69.19091782951915,0,2,0,89336.55614999887,0,0,0,0.18029043451860408,0,150321.36406187507,0,0,0,1,0,1764.0,0,0,0,0,0,1,26.295042775907913,1,1,1,15551.538770137635,0,54228.726486110674,0,1,0,0,0.6150612904023813,42,0,0,0,0,0,0,0,0,0,0,0,0,91.0,26167.658816656258,0,0,0,0,1,0,32228.337594616463,0.0,0,1,119496.71660581516,0,0.5354589409753809,5,0,0,0,2,0,0,43108.67454700369,4.507694948711479,0,2172.5591851846048,0,74088.0,0,0,0,247639.83687681978,0,0.0,1,0,0,0,7,0,0,0,0,24.960759115753525,0,0,1,185137.2223481324,0,0,0,0,0,201070.09062383338,0,0,3,3
0,0,6,11,0,576515.2565165826,0,6926.925813810676,17,0,0,2,0,1.2694949686613841,0,0,11.984608704517683,0,990920.5380123657,0,0,16,0,0,0,1,244544.96094440788,196357.42678379736,0,7217.430949639726,0,0.5799486500563561,84.955464507233,613160.1988755227,970773.2019595741,8988.640758884945,0,0,2311.2983717142733,2264.3051939297025,0,0,0,0,0,6746.369639008826,1.76403962430243,0,0.5219225197025384,0,317330.78459455696,740.1664387735796,1,1,0,2,1,0,1,1,0,0,0,3.0,0,0,0,0,0,28.17662001269313,779482.5425610904,7070.686582960351,0,0,0,0,0,0,2938.248005505157,0,0,0,5,0,83.2281551748606,0,5,1,192365.09953643818,0,0,0,0.18460085842261517,0,763634.1509597179,0,0,0,1,1,11664.0,0,0,0,0,0,0,23.382869886253122,1,0,0,20136.96817100301,0,249620.2241451415,0,1,0,0,0.6430468894253654,108,0,0,0,0,0,0,0,0,0,0,1,0,17.0,79937.9753875466,0,0,0,0,1,0,62881.183618673895,0.0,0,1,188453.94404362413,0,0.4293088365812357,5,0,0,0,3,0,0,61602.68722147144,4.975325158810297,0,9175.190166781163,0,1259712.0,0,0,0,588480.200119429,0,0.5837938020783031,1,0,0,0,7,0,0,0,0,27.206000050973675,0,0,0,600693.4630404566,0,0,1,0,0,748107.987891553,0,0,4,3
0,0,1,9,0,416433.5076904424,0,5576.526599192801,9,1,0,2,0,1.2694949686613841,0,0,11.984608704517683,0,414627.36977146915,0,0,9,0,0,0,0,161989.1016710952,79273.41823180187,0,3142.838961736999,0,0.5799486500563561,56.061028903659974,176190.7858734866,552304.7667923492,6422.148451073827,0,0,1414.0557136051148,1883.5942054778513,0,0,0,0,0,1527.607848369242,2.0421678680039674,0,0.5219225197025384,0,186553.052313684,636.2252681486892,1,1,0,3,1,0,0,0,0,0,0,2.5,0,0,0,0,0,28.17662001269313,270284.1507093819,4186.421510921453,0,0,0,0,0,0,2169.2215385312093,0,0,0,5,0,74.67614477992822,0,2,1,105596.22919606026,0,0,0,0.18029043451860408,1,360032.24993924494,0,0,0,1,0,7396.0,0,0,0,0,0,0,19.67337475863496,1,0,0,16047.83203518524,0,121608.79137003986,0,1,1,0,0.6430468894253654,86,1,0,0,0,0,0,0,0,0,0,1,0,9.0,54715.37306078728,0,0,0,0,0,0,35667.44314692249,2.6632442161054226,0,1,140659.55359489788,0,0.4293088365812357,5,0,0,0,3,0,0,47510.850236920174,4.416935308023501,0,4821.248485714757,0,636056.0,0,0,0,312625.81885937625,0,0.0,1,1,0,0,7,0,0,0,0,25.223506261990803,0,0,0,234695.09732667144,0,0,1,0,0,479581.2875305809,0,0,4,3
0,0,1,11,0,350707.26477450767,0,4973.130337109135,12,1,0,3,0,1.2694949686613841,0,0,7.491996739183874,0,392519.24389826314,0,0,12,0,0,0,0,154892.8762487196,71935.98168044734,0,2816.618984814855,0,0.5799486500563561,53.071828542220544,149483.1198308573,521569.0630340577,6064.756546907647,0,0,1355.445697960448,1801.0799563804603,0,0,0,0,0,6746.369639008826,2.0421678680039674,0,0.5219225197025384,0,188892.6132277565,652.2831274036351,1,1,0,3,1,0,0,0,0,1,0,2.5,0,0,0,0,0,28.17662001269313,242229.23269407754,3742.647902416188,0,0,1,0,0,0,2196.4257352064706,0,0,0,4,0,70.5204249640424,0,1,0,95586.60663585385,0,0,0,0.18029043451860408,1,321867.71960779215,0,0,0,1,0,7396.0,0,0,0,0,0,0,18.144702433472695,1,0,0,16659.20287988727,0,116568.33002459852,0,1,0,0,0.6150612904023813,86,1,0,0,0,0,0,0,0,0,0,1,0,12.0,56096.348956712616,0,0,0,0,0,0,34617.85829854912,0.0,0,1,127012.92391816902,0,0.4293088365812357,5,0,0,0,3,0,0,45999.28334137896,4.28307289612755,0,4564.177254630967,0,636056.0,0,0,0,263933.1205691715,0,0.5837938020783031,1,0,0,0,7,0,0,0,0,25.5398341303078,0,0,0,198629.16777093327,0,0,1,0,0,427689.20899138565,0,0,4,3
0,0,1,9,0,124909.53906867937,0,2498.7937087234895,12,1,1,1,0,1.2694949686613841,0,0,11.984608704517683,1,571296.7247296068,0,0,11,0,0,0,0,128212.11308890652,79649.0234771575,0,3136.4471456032165,0,0.5799486500563561,56.00399222915467,175653.56156951687,509926.9313794315,5048.781498806253,0,0,1422.2026021154552,1269.4268622664013,0,0,0,0,0,6746.369639008826,1.76403962430243,0,0.5219225197025384,0,259050.97416657401,644.888993044059,1,1,1,2,0,0,0,1,0,0,0,2.5,0,0,0,0,0,28.17662001269313,316781.1617059249,2799.5239586717353,0,0,0,0,0,0,2564.861130362119,0,0,0,5,0,49.98793563174508,0,4,0,71092.97212984774,0,1,0,0.18029043451860408,0,282751.9198258453,0,0,0,1,0,10201.0,0,0,0,0,0,0,9.902343581945662,1,0,0,16376.739719376968,0,143642.46281366097,1,1,0,0,0.6430468894253654,101,1,0,0,0,0,0,0,0,0,0,1,0,12.0,65133.78829744997,0,0,0,0,0,0,36116.358155106864,3.0509433390545624,1,1,63456.028280180995,0,0.4293088365812357,5,0,0,0,3,0,0,32236.669473907325,0.0,0,5656.403215144622,0,1030301.0,0,0,0,139942.42344561088,0,0.0,1,1,0,0,7,0,0,1,0,25.394664657050683,0,0,0,156784.51802678418,0,0,1,0,0,252378.16458107246,0,0,4,3
0,0,1,8,0,446770.04955914564,1,5844.168120306076,86,0,0,1,0,1.2694949686613841,0,0,7.491996739183874,0,107233.75234010513,0,0,17,0,0,0,0,110696.68271921304,18175.142091667443,0,778.2089985595212,0,0.8324705811413684,27.896397591078337,21709.22763277131,293862.8792245305,4739.723858460169,0,0,651.5229083729474,1785.4303664389201,0,0,0,0,0,6746.369639008826,1.9132446221192825,1,0.5219225197025384,0,89776.97036360601,545.4602824183067,1,1,1,3,0,0,1,1,0,0,0,1.0,0,0,0,0,0,28.17662001269313,48248.95791069031,2132.6003423794323,1,0,0,0,0,0,1448.0156510259035,0,0,0,4,0,76.44715900742209,0,4,1,49807.07537336481,0,0,0,0.18451094143338742,0,132221.2212275248,0,0,0,1,0,3844.0,0,0,0,0,0,0,18.144702433472695,1,1,0,12739.274612172865,0,40394.42031912274,0,1,0,0,0.6150612904023813,62,1,0,0,0,0,0,0,0,0,0,1,0,86.0,33818.53750993502,0,0,0,1,0,0,15216.37690848296,0.0,0,1,136491.079119836,0,0.4293088365812357,8,0,0,0,3,0,0,41698.88894226565,0.0,0,1729.576650646857,0,238328.0,0,0,0,163031.23747316323,0,0.0,1,0,0,0,7,0,0,0,0,23.355091145579088,0,0,0,59491.867053886424,0,0,1,0,0,362338.42345897673,0,0,4,2
0,0,6,8,0,211922.23914981686,0,3554.547777186013,12,0,0,3,0,1.2694949686613841,0,0,17.47438098929469,0,300010.5719139152,0,0,12,0,0,0,0,118559.15621291514,66124.50190026114,0,2560.414140560826,0,0.5799486500563561,50.600534982950784,129558.32529028994,353487.1479246152,4590.742180839158,0,0,1306.7945214915405,1539.7293014664303,0,0,0,0,0,6746.369639008826,1.76403962430243,1,0.5219225197025384,0,153120.60871557842,666.9670715950085,1,1,0,2,1,0,0,0,0,1,0,3.0,0,0,0,0,0,28.17662001269313,197151.8888231836,3016.8053288215533,0,0,0,0,0,0,1988.5793339685508,0,0,0,5,0,59.62002832258647,1,2,0,77911.12638312648,0,0,0,0.18029043451860408,0,232294.0103192596,0,0,0,1,0,5929.0,0,0,0,0,0,0,19.889001071572885,1,0,0,17224.89525988775,0,100623.17815484863,0,1,0,0,0.6150612904023813,77,0,0,0,0,0,1,0,0,0,0,1,0,12.0,51356.464512815655,0,0,0,0,1,0,33748.890638719466,3.0366821662099555,0,1,91798.70456254487,0,0.4293088365812357,5,0,0,1,3,0,0,39764.59569872696,6.057364170670331,1,3896.2411936872104,0,456533.0,0,0,0,179862.0191480708,0,0.0,1,1,0,0,7,0,0,0,0,25.825705635955206,0,0,0,152651.96357778736,0,0,1,0,0,273700.17884332297,0,0,3,3
0,0,5,6,0,436012.369279308,0,5749.973899461165,42,1,0,3,0,1.2694949686613841,0,0,7.491996739183874,0,167550.97672555267,0,1,42,0,0,0,0,136195.87313438745,22723.03516926599,0,936.1965768177963,0,0.5799486500563561,30.597329570042486,28645.11520323971,415237.31688542705,5611.315093046312,0,0,742.6476587523464,1840.484772086317,0,0,0,0,0,6746.369639008826,2.0421678680039674,0,0.5219225197025384,0,132911.55262482606,589.1129691213131,1,1,0,4,1,0,0,0,0,0,0,1.5,0,0,0,0,0,28.17662001269313,69278.54668451693,2320.152124639076,0,0,0,0,0,1,1796.1020624976495,0,0,0,3,0,75.82858233846368,0,1,0,56313.91914016957,1,0,0,0.184581902784823,1,171691.25722329164,0,0,0,1,0,5476.0,0,0,0,0,0,0,21.840407473279488,1,0,0,14298.743498417629,0,54955.926747673635,0,1,0,0,0.6150612904023813,74,0,0,0,0,0,0,0,0,0,0,1,0,42.0,43594.35971497717,0,0,0,0,0,0,18025.283670191082,2.779678227101289,0,1,139561.35108283584,0,0.4293088365812357,7,0,0,0,3,0,0,44671.6012856723,3.7433350057421744,0,2264.202388183144,0,405224.0,0,0,0,175933.8464209556,0,0.0,1,0,1,1,7,0,0,0,0,24.27164949321148,0,0,0,70990.4592102161,0,0,0,0,0,425498.06856012624,0,0,3,3
0,0,1,9,0,374980.51218524843,0,5200.029394788363,6,1,0,3,0,1.2694949686613841,0,0,11.984608704517683,0,261655.73081752512,0,0,6,0,0,0,0,123934.74261686127,60811.84641939107,0,2547.595755132913,0,0.5799486500563561,50.473713506467035,128586.6182748702,373824.612821721,5192.008511412791,0,0,1204.8221181823571,1721.3158696786288,0,0,0,0,0,1527.607848369242,2.1556371566470314,0,0.5219225197025384,0,123743.57713658389,569.7906873713131,1,1,0,3,1,0,0,0,0,0,0,2.5,0,0,0,0,0,28.17662001269313,183426.89436956972,3639.7215295581614,0,0,1,0,0,0,1718.660793563665,0,0,0,5,0,72.11122932517766,0,3,1,86881.20406029426,0,0,0,0.18029043451860408,1,262059.95012818763,0,0,0,1,0,5184.0,0,0,0,0,0,0,16.326231650454513,1,0,0,13601.06826281621,0,86747.19250912972,0,1,0,0,0.6150612904023813,72,1,0,0,0,0,0,0,0,0,0,1,0,6.0,41024.92949073454,0,0,0,0,0,0,28759.451913032583,0.0,0,1,124126.20341946323,0,0.4293088365812357,5,0,0,0,3,0,0,41088.30692438337,3.3238250185464278,0,3634.1073724656267,0,373248.0,0,0,0,262464.793897755,0,0.0,1,0,0,0,7,0,0,0,0,23.87028879949535,0,0,0,183710.26172623865,0,0,1,0,0,374402.1164247621,0,0,4,3
0,0,1,13,0,648277.7593447783,0,7490.441472068983,5,1,0,3,0,1.2694949686613841,0,0,11.984608704517683,1,671789.3566235255,0,0,5,0,0,0,0,204659.26447366335,161921.60596042895,0,6299.628344653893,0,0.981393149728062,79.37019808879081,500002.74960094085,732536.6569586983,7962.354966942373,0,0,2040.0806582249993,2224.557222539819,0,0,0,0,0,1527.607848369242,2.2569414752604784,0,0.5219225197025384,0,217553.22661409597,660.6626398199696,1,0,0,4,1,0,0,0,0,0,0,2.5,0,0,0,0,0,28.17662001269313,579565.8077081582,6869.279249776995,0,0,1,0,0,0,2364.708984935826,0,0,0,5,0,86.5473365971997,0,5,0,176563.54741283576,0,0,0,0.18029043451860408,1,631973.6909794835,1,0,0,1,0,8464.0,0,0,0,0,0,0,17.750337066659224,1,0,0,16981.24869993156,0,187687.42055669994,0,1,0,0,0.6430468894253654,92,1,0,0,0,0,0,0,0,0,0,1,0,5.0,60780.96286343721,0,0,0,0,0,0,52436.92459237445,0.0,0,1,192529.5027188854,0,0.4293088365812357,5,0,0,0,3,1,0,57178.59186569343,2.9748073405473634,0,7302.058224168755,0,778688.0,0,0,0,594517.823410609,0,0.5837938020783031,1,0,0,0,7,0,0,0,0,25.70335853191115,0,0,0,545216.0547820204,0,0,1,0,0,689120.6154303465,0,0,4,3
0,0,1,12,0,412550.5568722795,0,5541.807700469626,95,0,0,1,0,1.2694949686613841,1,0,7.491996739183874,0,204541.58304238747,0,0,61,0,0,0,0,161881.55724966075,17239.374832076286,0,697.6418692565153,0,0.5799486500563561,26.41291103336615,18426.7526258236,576489.0600856104,6551.0120464273905,0,0,652.6874228402397,1839.5631505643266,0,0,0,0,0,1527.607848369242,2.0421678680039674,1,0.5219225197025384,0,191361.3912563376,610.6297381317262,0,0,1,3,1,0,1,1,0,0,0,1.0,0,0,0,0,0,28.17662001269313,61392.48449457335,1966.2647540999612,0,0,0,0,0,0,2174.5612642765636,0,0,0,5,0,74.44331870940216,0,5,1,48588.2178361143,0,1,0,0.18029043451860408,0,173031.2983607966,0,0,0,1,0,7744.0,0,0,0,0,0,0,19.1088101062134,1,1,0,15089.22471996129,0,57436.493209941094,0,1,0,0,0.6150612904023813,88,0,0,0,0,0,0,0,0,0,0,1,0,95.0,53735.4169555919,1,0,0,0,0,0,16128.508947600953,0.0,0,1,136943.1859035321,0,0.4293088365812357,6,0,0,0,3,0,0,45457.304209178874,0.0,0,2324.336170936221,0,681472.0,0,0,0,146375.2737565277,0,0.5837938020783031,1,0,0,0,7,0,0,0,0,24.710923457688224,0,0,0,51934.776018085846,0,0,0,0,0,487679.0776413271,0,0,3,3
0,0,1,9,0,423967.4911574791,0,5643.584579327128,10,0,0,2,0,1.2694949686613841,0,0,11.984608704517683,0,447051.41930703615,0,0,10,0,0,0,0,163818.8920503283,92642.26512882399,0,3653.601282738368,0,0.5799486500563561,60.44502694794972,220842.0279921843,555615.58802306,6460.646372361162,0,0,1532.669763032778,1904.870837794515,0,0,0,0,0,6746.369639008826,1.9132446221192825,0,0.5219225197025384,0,187536.1157031452,642.9482641177319,1,1,0,3,1,0,0,0,0,1,0,2.0,0,0,0,0,0,28.17662001269313,314209.71031549963,4540.859814866792,0,0,0,0,0,0,2180.6525081761065,0,0,0,5,0,75.12379502745537,0,2,0,115139.96912285303,0,0,0,0.18029043451860408,0,390513.9440785441,0,0,0,1,1,7396.0,0,0,0,0,0,0,20.044352150259567,1,0,0,16302.86912530007,0,131809.59962081892,0,1,1,0,0.6430468894253654,86,1,0,0,0,0,0,0,0,0,0,1,0,10.0,55293.55071412494,0,0,0,0,0,0,38863.025150733796,0.0,0,1,143101.12637225233,0,0.4293088365812357,5,0,0,0,3,0,0,48300.713606838726,0.0,0,5198.272317523676,0,636056.0,0,0,0,341126.6219804618,0,0.0,1,0,0,0,7,0,0,0,0,25.35642451367566,0,0,0,274472.3938764852,0,0,1,0,0,485348.273822133,0,0,4,3
0,0,3,8,0,521060.9818377233,0,6475.28720157344,48,1,0,1,0,1.2694949686613841,0,0,7.491996739183874,0,146251.48913106162,0,1,32,0,0,0,0,103064.72125397973,72055.04446767841,0,2925.413215498876,0,0.5799486500563561,54.08708917568846,158227.08546242522,217588.63368204597,4184.396801577807,0,0,1332.2041464207014,1982.013870268841,0,0,0,0,0,6746.369639008826,1.9132446221192825,0,0.5219225197025384,0,66601.47674467128,606.672547432878,1,1,0,3,1,0,0,1,0,0,0,1.5,0,0,0,0,0,28.17662001269313,152121.48720594155,4352.343133719316,0,0,0,0,0,1,1280.7976297052169,0,0,0,4,0,80.46916926111167,0,5,0,107201.36094868222,1,0,0,0.18029043451860408,0,226321.84295340444,0,0,0,1,1,2704.0,0,0,0,0,0,0,20.954103804927097,1,0,0,14942.783860754922,0,69274.61561387648,0,1,0,0,0.6150612904023813,52,1,0,0,0,0,0,0,0,0,0,1,0,37.0,31546.97246650965,0,0,0,0,0,0,32813.152173444156,2.461948147949199,0,1,159491.0096045344,0,0.4293088365812357,5,0,0,0,3,0,0,48818.43590544605,4.618217884132745,0,2812.5286371358,0,140608.0,0,0,0,350229.4363096968,0,0.5837938020783031,1,1,0,0,7,0,0,0,0,24.63072364817725,0,0,0,235405.571196672,0,0,0,0,0,336714.93448181887,0,0,3,3
